original_index,location_name,latitude,longitude,city,state
10504,Washington Avenue Coalition / Memorial Park,29.77118,-95.41839,Minneapolis,minnesota
10504,Mississippi,32.75041,-89.75036,Minneapolis,minnesota
10506,Moorhead,33.45012,-90.50564,Moorhead,minnesota
10507,Moorhead,33.45012,-90.50564,Moorhead,minnesota
10510,Town of New London,41.33286,-72.09627,New London,minnesota
10511,New York,43.00035,-75.4999,New York Mills,minnesota
10516,Oakland County,42.66041,-83.3858,Oakland Park,minnesota
10516,Thief River Falls,48.11914,-96.18115,Oakland Park,minnesota
10516,River Falls,44.86136,-92.62381,Oakland Park,minnesota
10518,West Hills,40.81621,-73.43234,Owatonna,minnesota
10519,Pipestone County,44.023,-96.25864,Pipestone,minnesota
10523,Randall County,34.96585,-101.89695,Randall,minnesota
10523,Little Falls,43.0434,-74.8596,Randall,minnesota
10528,Village of Richfield,43.23724,-88.24129,Richfield,minnesota
10529,Village of Richfield,43.23724,-88.24129,Richfield,minnesota
10531,Town of Rochester,41.75998,-70.83849,Rochester,minnesota
10531,Quarry Hill Park,44.03219,-92.4349,Rochester,minnesota
10534,Department of Public Works and Highways,14.30105,120.8646,Sherack,minnesota
10549,Scotts Bluff County,41.85061,-103.70795,St. Paul,minnesota
10552,Boulogne-sur-Mer,50.72485,1.61373,St. Paul,minnesota
10559,East Azerbaijan Province,38.0,46.75,St. Paul,minnesota
10560,Oakland County,42.66041,-83.3858,St. Paul,minnesota
10569,Stillwater County,45.66944,-109.39477,Stillwater,minnesota
10572,Thief River Falls,48.11914,-96.18115,Thief River Falls,minnesota
10579,White Nile,13.5,32.4,White Bear Lake,minnesota
10581,Red Willow County,40.17583,-100.47686,White Bear Lake,minnesota
10582,Willmar,45.12191,-95.04334,Willmar,minnesota
10582,Greater London,51.50052,-0.10938,Willmar,minnesota
10585,Winona County,43.98685,-91.77913,Winona,minnesota
10601,Rock House,33.63065,-110.94108,Blacksburg,south carolina
10603,Blacksburg,37.22957,-80.41394,Blacksburg,south carolina
10603,Lōyah Bēlah,34.97592,71.31869,Blacksburg,south carolina
10604,Blenheim,-41.51603,173.9528,Blenheim,south carolina
10606,Brattonsville,34.86375,-81.17508,Brattonsville,south carolina
10607,South Carolina,34.00043,-81.00009,Camden,south carolina
10608,Riverbend,47.46649,-121.75039,Catfish,south carolina
10611,Riverside County,33.74368,-115.99386,Cayce,south carolina
10612,Boone County,36.30859,-93.0915,Charleston,south carolina
10613,Charleston,38.34982,-81.63262,Charleston,south carolina
10616,Charleston,38.34982,-81.63262,Charleston,south carolina
10623,Clinton County,44.74623,-73.67817,Clinton,south carolina
10625,Congaree River,33.74405,-80.61925,Columbia,south carolina
10626,Fort Jackson,44.70561,-74.71491,Columbia,south carolina
10627,Fort Jackson,44.70561,-74.71491,Columbia,south carolina
10629,British Columbia,53.99983,-125.0032,Columbia,south carolina
10630,British Columbia,53.99983,-125.0032,Columbia,south carolina
10631,South Carolina,34.00043,-81.00009,Columbia,south carolina
10632,Conway County,35.26221,-92.70132,Conway,south carolina
10632,Lucas Bay,-52.15843,-60.43394,Conway,south carolina
10638,Dillon County,34.39152,-79.37893,Dillon,south carolina
10638,Reedy Creek,-37.26667,145.13333,Dillon,south carolina
10638,Dillon County,34.39152,-79.37893,Dillon,south carolina
10639,Dacusville,34.93539,-82.55874,Dacusville,south carolina
10640,Easley,34.82984,-82.60152,Easley,south carolina
10641,Saint Paul's Fire Department Edisto Island,32.57701,-80.2923,Edisto Island,south carolina
10648,Gaffney,35.07179,-81.64982,Gaffney,south carolina
10649,Gaffney,35.07179,-81.64982,Gaffney,south carolina
10649,Blacksburg,37.22957,-80.41394,Gaffney,south carolina
10659,Furman,32.00681,-86.96693,Greenville,south carolina
10660,Greenville County,34.89431,-82.37072,Greenville,south carolina
10661,Greenville County,34.89431,-82.37072,Greenville,south carolina
10665,Little Rock,34.74648,-92.28959,Greenwood,south carolina
10667,Mecklenburg-Western Pomerania,53.83333,12.5,Hartsville,south carolina
10668,Hartsville,34.37404,-80.0734,Hartsville,south carolina
10668,Washington,47.50012,-120.50147,Hartsville,south carolina
10669,Mexican Colony,35.46885,-119.26872,Hartsville,south carolina
10670,Town of Prospect,41.49928,-72.97612,Hartsville,south carolina
10671,Town of Hilda,33.27398,-81.24661,Hilda,south carolina
10671,Main Street City Park,45.42928,-122.77482,Hilda,south carolina
10674,Fort Bend County,29.52749,-95.77089,Honey Hill,south carolina
10676,Kershaw County,34.33876,-80.59026,Kershaw county,south carolina
10677,Town of Kiawah Island,32.61597,-80.0604,Kiawah,south carolina
10677,Kiawah Island,32.60851,-80.08176,Kiawah,south carolina
10680,Lancaster County,40.78417,-96.68776,Lancaster,south carolina
10680,Town of Bridgewater,41.97279,-70.97482,Lancaster,south carolina
10683,Ghost Creek Golf Course,45.61584,-122.99629,Lauens,south carolina
10685,Lexington County,33.90233,-81.27219,Lexington,south carolina
10685,Lexington County,33.90233,-81.27219,Lexington,south carolina
10688,Long Creek,44.71404,-119.10414,Long Creek,south carolina
10689,Lake Ridge,38.68789,-77.29776,Lowndesville,south carolina
10690,Lyman County,43.89582,-99.84738,Lyman,south carolina
10690,Lyman Lake State Park,34.3631,-109.37482,Lyman,south carolina
10694,McCormick County,33.89955,-82.30988,McCormick,south carolina
10696,Mount Pleasant,43.59781,-84.76751,Mount Pleasant,south carolina
10698,North Myrtle Beach,33.81601,-78.68002,Myrtle Beach,south carolina
10699,North Myrtle Beach,33.81601,-78.68002,Myrtle Beach,south carolina
10699,North Myrtle Beach,33.81601,-78.68002,Myrtle Beach,south carolina
10704,Flag Lake Crossing,35.2237,-90.64316,Newberry,south carolina
10704,Newberry County,34.28981,-81.60012,Newberry,south carolina
10704,Little Rock,34.74648,-92.28959,Newberry,south carolina
10706,Fort Bend County,29.52749,-95.77089,Ninety Six,south carolina
10706,Ninety Six,34.17513,-82.02401,Ninety Six,south carolina
10712,Plantersville,32.6568,-86.92443,Plantersville,south carolina
10715,Greenville County,34.89431,-82.37072,Poinsett Bridge,south carolina
10715,Asheville,35.60095,-82.55402,Poinsett Bridge,south carolina
10715,Greenville County,34.89431,-82.37072,Poinsett Bridge,south carolina
10715,Mecklenburg-Western Pomerania,53.83333,12.5,Poinsett Bridge,south carolina
10716,Powdersville,34.79178,-82.49291,Powdersville,south carolina
10718,Sacramento,38.58157,-121.4944,Sacramento,south carolina
10723,Spartanburg County,34.93126,-81.99068,Spartanburg,south carolina
10732,South Carolina,34.00043,-81.00009,Spartanburg,south carolina
10735,Spartanburg County,34.93126,-81.99068,Spartanburg,south carolina
10738,Summerville,33.0185,-80.17565,Summerville,south carolina
10741,Sumter County,32.03997,-84.19704,Sumter,south carolina
10743,Sumter County,32.03997,-84.19704,Sumter,south carolina
10744,Town of New Salem,42.45244,-72.32675,Tigerville,south carolina
10747,Long Lake,42.37085,-88.12758,Union,south carolina
10747,Union of the Comoros,-12.23333,44.44553,Union,south carolina
10748,Rose Hill,17.92471,-77.5234,Union,south carolina
10751,Wateree River Correctional Institution,34.08181,-80.58672,Wateree River Swamp Bridge,south carolina
10751,Sumter County,32.03997,-84.19704,Wateree River Swamp Bridge,south carolina
10751,British Columbia,53.99983,-125.0032,Wateree River Swamp Bridge,south carolina
10752,West Columbia,33.99349,-81.07398,West Columbia,south carolina
10753,West Columbia,33.99349,-81.07398,West Columbia,south carolina
10753,Old State Road Campground,41.86728,-78.95421,West Columbia,south carolina
10756,South Carolina,34.00043,-81.00009,Winnsboro,south carolina
10756,Winnsboro,32.95734,-95.29022,Winnsboro,south carolina
10757,Woodruff County,35.18633,-91.24307,Woodruff,south carolina
10759,Gaya Town C D Block,24.81748,84.98641,Block Island,rhode island
10759,Grays Harbor County,47.14445,-123.82847,Block Island,rhode island
10763,Central Falls,41.89066,-71.39228,Central Falls,rhode island
10764,Central Falls,41.89066,-71.39228,Central Falls,rhode island
10766,Phoenix Islands,-2.808,-171.678,Coventry,rhode island
10766,Coventry,52.40656,-1.51217,Coventry,rhode island
10768,Rhode Island,41.75038,-71.49978,Cranston,rhode island
10772,Cumberland County,40.16363,-77.26555,Cumberland,rhode island
10779,Kingston,17.96667,-76.8,Kingston,rhode island
10779,Rhode Island,41.75038,-71.49978,Kingston,rhode island
10780,Kingston,17.96667,-76.8,Kingston,rhode island
10780,Rhode Island,41.75038,-71.49978,Kingston,rhode island
10781,Rhode Island,41.75038,-71.49978,Kingston,rhode island
10781,Kingston,17.96667,-76.8,Kingston,rhode island
10782,Woods County,36.76694,-98.86512,Mapleville/Burrilville,rhode island
10785,Town of Castle Hill,46.70262,-68.23727,Newport,rhode island
10793,Newport County,41.4998,-71.281,Newport,rhode island
10795,North Kingstown,41.5501,-71.46617,North Kingstown,rhode island
10795,Rhode Island,41.75038,-71.49978,North Kingstown,rhode island
10796,North Kingstown,41.5501,-71.46617,North Kingstown,rhode island
10799,Fairfield County,34.39511,-81.12123,Providence,rhode island
10805,Rhode Island,41.75038,-71.49978,Providence,rhode island
10805,Providence,41.82399,-71.41283,Providence,rhode island
10806,Providence,41.82399,-71.41283,Providence,rhode island
10806,Rhode Island,41.75038,-71.49978,Providence,rhode island
10807,Rhode Island,41.75038,-71.49978,Providence,rhode island
10807,Providence,41.82399,-71.41283,Providence,rhode island
10808,Rhode Island,41.75038,-71.49978,Providence,rhode island
10808,Providence,41.82399,-71.41283,Providence,rhode island
10809,Providence,41.82399,-71.41283,Providence,rhode island
10809,Rhode Island,41.75038,-71.49978,Providence,rhode island
10810,Providence,41.82399,-71.41283,Providence,rhode island
10810,Rhode Island,41.75038,-71.49978,Providence,rhode island
10811,Rhode Island,41.75038,-71.49978,Providence,rhode island
10811,Providence,41.82399,-71.41283,Providence,rhode island
10813,Crescent Park,18.3192,-77.1439,Riverside,rhode island
10815,South Kingstown,41.44718,-71.52494,South Kingstown,rhode island
10816,Town of Wakefield,43.59175,-71.00968,Wakefield,rhode island
10816,Allen Avenue Elementary School,34.11691,-117.79254,Wakefield,rhode island
10817,Warren County,41.33437,-93.56136,Warren,rhode island
10819,Fairfield County,34.39511,-81.12123,Warwick,rhode island
10821,West Greenwich,41.637,-71.66004,West Greenwich,rhode island
10822,West Warwick,41.69689,-71.52194,West Warwick,rhode island
10823,West Warwick,41.69689,-71.52194,West Warwick,rhode island
10823,Rhode Island,41.75038,-71.49978,West Warwick,rhode island
10831,Township of Smoky Hill,38.56486,-97.64683,Aurora,colorado
10834,Town of Berthoud,40.3074,-105.0791,Berthoud,colorado
10834,Carter Lake,41.29055,-95.91807,Berthoud,colorado
10835,Blackhawk,44.1511,-103.30796,Blackhawk,colorado
10836,Blackhawk,44.1511,-103.30796,Blackhawk,colorado
10837,Colorado,39.00027,-105.50083,Boulder,colorado
10839,Boulder County,40.09246,-105.3577,Boulder,colorado
10844,Boulder County,40.09246,-105.3577,Boulder,colorado
10844,Colorado,39.00027,-105.50083,Boulder,colorado
10846,Cañon City,38.44098,-105.24245,Cañon City,colorado
10849,Castle Pines,39.45804,-104.89609,Castle Rock,colorado
10849,Castle Rock,46.27511,-122.90761,Castle Rock,colorado
10850,Castle Rock,46.27511,-122.90761,Castle Rock,colorado
10851,Colorado,39.00027,-105.50083,Coahoma,colorado
10852,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10853,Colorado,39.00027,-105.50083,Colorado springs,colorado
10854,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10855,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10856,Garden City,37.97169,-100.87266,Colorado Springs,colorado
10856,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10856,Chapel Hills,39.559,-76.17023,Colorado Springs,colorado
10857,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10857,North Cheyenne Canyon,38.79082,-104.86553,Colorado Springs,colorado
10858,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10859,Comunitat Valenciana,39.5,-0.75,Colorado Springs,colorado
10859,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10860,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10861,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10862,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10863,Garden City,37.97169,-100.87266,Colorado Springs,colorado
10863,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10864,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10864,Camp Road Estates,32.73657,-79.97454,Colorado Springs,colorado
10864,Colorado Springs,38.83388,-104.82136,Colorado Springs,colorado
10865,Cascade,-4.66667,55.48333,Colorado Springs,colorado
10865,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10866,Black Forest,39.01305,-104.70081,Colorado Springs,colorado
10866,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10867,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10868,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10869,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10870,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10871,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10871,Little Rock,34.74648,-92.28959,Colorado Springs,colorado
10872,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10873,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10874,Colorado,39.00027,-105.50083,Colorado springs,colorado
10875,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10876,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10877,Colorado,39.00027,-105.50083,Colorado Springs,colorado
10878,Rocky Mountain House,52.36683,-114.9188,Commerce City,colorado
10879,Craig County,37.48125,-80.21234,Craig,colorado
10882,Denver,39.73915,-104.9847,Denver,colorado
10883,Denver,39.73915,-104.9847,Denver,colorado
10883,Colorado,39.00027,-105.50083,Denver,colorado
10884,Denver County,39.76204,-104.87635,Denver,colorado
10884,Denver,39.73915,-104.9847,Denver,colorado
10885,Denver,39.73915,-104.9847,Denver,colorado
10885,Denver International Airport,39.85891,-104.67326,Denver,colorado
10886,Denver,39.73915,-104.9847,Denver,colorado
10889,Denver,39.73915,-104.9847,Denver,colorado
10890,Denver,39.73915,-104.9847,Denver,colorado
10894,Denver,39.73915,-104.9847,Denver,colorado
10898,Montview,36.14014,-80.23644,Denver,colorado
10898,Quebec,-7.3982,-35.27676,Denver,colorado
10901,Republic of Seychelles,-4.58333,55.66667,Empire,colorado
10902,Cherry Creek,42.2945,-79.09976,Englewood,colorado
10904,Forney,32.74818,-96.47193,Englewood,colorado
10909,Evergreen,18.15096,-77.59965,Evergreen,colorado
10909,Twin Brook Forest,39.08094,-77.11748,Evergreen,colorado
10910,Evergreen,18.15096,-77.59965,Evergreen,colorado
10910,Twin Brook Forest,39.08094,-77.11748,Evergreen,colorado
10913,Florence,43.77925,11.24626,Florence,colorado
10915,Fort Carson,38.73749,-104.78886,Fort Carson,colorado
10916,Pearl River County,30.76858,-89.58978,Fort Carson,colorado
10916,Fort Carson,38.73749,-104.78886,Fort Carson,colorado
10916,Federal Republic of Germany,51.5,10.5,Fort Carson,colorado
10917,Fort Collins,40.58526,-105.08442,Fort Collins,colorado
10918,Fort Collins,40.58526,-105.08442,Fort Collins,colorado
10919,Fort Collins,40.58526,-105.08442,Fort Collins,colorado
10920,Fort Collins,40.58526,-105.08442,Fort Collins,colorado
10921,Fort Collins,40.58526,-105.08442,Fort Collins,colorado
10921,Legacy Park,27.9209,-82.3468,Fort Collins,colorado
10922,Fort Collins,40.58526,-105.08442,Fort Collins,colorado
10923,Fort Morgan,40.25026,-103.79995,Fort Morgan,colorado
10924,Riverside Park,45.36667,-75.68333,Fort Morgan,colorado
10924,River Nile,19.0,33.2,Fort Morgan,colorado
10924,Fort Morgan,40.25026,-103.79995,Fort Morgan,colorado
10924,Riverside County,33.74368,-115.99386,Fort Morgan,colorado
10925,Mount Vernon,48.42122,-122.33405,Genesee,colorado
10926,Georgetown,6.80448,-58.15527,Georgetown,colorado
10927,Heritage Square,33.78761,-84.64827,Golden,colorado
10927,Golden,39.75554,-105.2211,Golden,colorado
10928,Grand Junction,39.06387,-108.55065,Grand Junction,colorado
10930,Grand Lake,40.25221,-105.82307,Grand Lake,colorado
10931,Greeley County,41.56744,-98.52124,Greeley,colorado
10932,Greeley County,41.56744,-98.52124,Greeley,colorado
10934,Republic of Seychelles,-4.58333,55.66667,Greeley,colorado
10936,Hamilton,-37.78333,175.28333,Hamilton,colorado
10937,Hamilton,-37.78333,175.28333,Hamilton,colorado
10937,Craig County,37.48125,-80.21234,Hamilton,colorado
10937,Northwestern United States,46.13125,-113.23778,Hamilton,colorado
10938,Hartsel,39.02166,-105.79584,Hartsel,colorado
10939,Daniels Park,39.0065,-76.92497,Highlands Ranch,colorado
10945,Town of Sand Creek,45.16467,-91.72747,Kiowa County,colorado
10946,La Veta,37.50501,-105.00777,La Veta,colorado
10947,Union Square,44.55236,-64.63896,Lakewood,colorado
10947,Im Toten Mann,48.60194,16.025,Lakewood,colorado
10950,Lafayette County,34.35675,-89.48492,Lafayette,colorado
10951,Minami Alps Shi,35.65065,138.35413,Leadville,colorado
10953,Littleton,39.61332,-105.01665,Littleton,colorado
10959,Colorado Springs,38.83388,-104.82136,Manitau Springs,colorado
10961,Colorado Springs,38.83388,-104.82136,Marmount Castle,colorado
10961,Europe,48.69096,9.14062,Marmount Castle,colorado
10964,Mesa Verde,33.60586,-114.73107,Mesa Verde,colorado
10964,Cliff Palace,37.16666,-108.47287,Mesa Verde,colorado
10967,Park County,39.1193,-105.71717,Park County,colorado
10967,Bailey County,34.06852,-102.82987,Park County,colorado
10968,Penrose,38.425,-105.02276,Penrose,colorado
10971,Southern Province,-2.33333,29.66667,Platoro,colorado
10972,Denver,39.73915,-104.9847,Poncha Springs,colorado
10973,Rocky Mountain House,52.36683,-114.9188,Poncha Springs,colorado
10973,Poncha Springs,38.51278,-106.07724,Poncha Springs,colorado
10974,Poncha Springs,38.51278,-106.07724,Poncha Springs,colorado
10975,Pueblo County,38.17342,-104.51285,Pueblo,colorado
10975,Arkansas River,33.77511,-91.07094,Pueblo,colorado
10976,Forbes Pioneer Cemetery,-33.38427,148.0351,Pueblo,colorado
10977,Pueblo County,38.17342,-104.51285,Pueblo,colorado
10977,Rendezvous Hotel Brisbane-Clarion Collection,-27.4658,153.0266,Pueblo,colorado
10980,Silver Cliff,38.13528,-105.44639,Silver Cliff,colorado
10981,Summit County,40.86815,-110.95567,South of Sterling,colorado
10981,Summit Springs Battlefield Historical Marker,40.43387,-103.14021,South of Sterling,colorado
